Order_ID,Order_Date,Customer_Name,Product_Category,Product_Name,Region,State,Country,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
ORD116226,2023-12-26,Michael Hogan,Phone,OnePlus 11,North,Maharashtra,India,Online,4,53744.1,0,214976.4,141944.59,73031.81
ORD116227,2024-03-12,Joe Gonzalez,Phone,OnePlus 11,International,,Australia,Offline,1,74098.36,20,59278.69,44586.06,14692.63
ORD116228,2023-06-22,Brittney Johnson,Laptop,Lenovo IdeaPad,West,Maharashtra,India,Online,1,31980.67,5,30381.64,22096.3,8285.34
ORD116229,2024-03-05,Ellen Lowe,Phone,iPhone 14,South,Tamil Nadu,India,Offline,5,3663.72,0,18318.6,12205.53,6113.07
ORD116230,2024-02-03,Makayla Pacheco,Accessory,Apple AirPods,South,Delhi,India,Online,3,51790.02,20,124296.05,111291.7,13004.34
ORD116231,2023-06-24,Barbara Wagner,Accessory,Logitech Mouse,International,,Australia,Offline,4,15508.09,5,58930.74,50044.38,8886.36
ORD116232,2024-02-29,Anthony Cameron,Accessory,Apple AirPods,International,,Australia,Online,4,60460.48,5,229749.82,152003.77,77746.05
ORD116233,2023-03-11,Amy Smith,Laptop,Dell Inspiron,International,,Germany,Offline,4,47237.14,5,179501.13,139441.51,40059.62
ORD116234,2024-04-25,Devon Weeks,Phone,Google Pixel 7,South,Gujarat,India,Offline,2,94424.01,10,169963.22,132832.62,37130.6
ORD116235,2023-12-21,Bryan Roberts,Phone,iPhone 14,International,,Canada,Online,1,75536.77,15,64206.25,52354.95,11851.3
ORD116236,2023-12-03,Michael Wilson,Accessory,Samsung Charger,International,,Singapore,Online,1,95592.41,0,95592.41,73845.5,21746.91
ORD116237,2024-05-16,Mercedes Schultz DDS,Laptop,Asus Vivobook,East,Delhi,India,Offline,3,80881.38,20,194115.31,203227.02,-9111.7
ORD116238,2024-06-25,Cory Garrett,Laptop,HP Pavilion,International,,Singapore,Offline,1,12022.11,10,10819.9,7503.01,3316.89
ORD116239,2024-01-02,Yvonne Mullins MD,Accessory,Apple AirPods,International,,UK,Offline,5,10208.74,0,51043.7,37856.41,13187.29
ORD116240,2023-02-11,Amy Campbell,Phone,Google Pixel 7,International,,Singapore,Offline,2,52795.36,5,100311.18,82537.95,17773.23
ORD116241,2023-08-21,Shane Alexander,Phone,iPhone 14,East,Delhi,India,Offline,5,47055.34,20,188221.36,190994.42,-2773.06
ORD116242,2023-08-13,Leslie Hudson,Accessory,Apple AirPods,South,Delhi,India,Online,4,26635.58,15,90560.97,78075.62,12485.35
ORD116243,2024-06-15,Traci Thomas,Laptop,Asus Vivobook,South,Maharashtra,India,Offline,1,67561.84,5,64183.75,53811.45,10372.3
ORD116244,2024-02-25,Vanessa Santos,Laptop,Asus Vivobook,International,,Germany,Online,5,71410.58,15,303494.97,294287.53,9207.44
ORD116245,2023-09-05,Ashley Bowers,Phone,iPhone 14,East,Delhi,India,Online,1,1638.18,15,1392.45,1161.63,230.83
ORD116246,2023-10-25,James Lewis,Phone,Google Pixel 7,South,West Bengal,India,Offline,2,88417.21,5,167992.7,119711.57,48281.13
ORD116247,2023-02-19,Jennifer White,Accessory,Apple AirPods,North,Karnataka,India,Offline,5,9573.91,20,38295.64,36845.56,1450.08
ORD116248,2024-01-30,Kelly Fox,Accessory,Samsung Charger,International,,USA,Online,2,89728.66,0,179457.32,108490.88,70966.44
ORD116249,2024-01-06,Sean Blackburn,Accessory,JBL Headphones,International,,Germany,Online,1,86885.87,0,86885.87,69781.76,17104.11
ORD116250,2023-06-10,Jessica Anderson,Accessory,JBL Headphones,East,Karnataka,India,Online,5,91349.61,15,388235.84,342269.6,45966.24
ORD116251,2023-05-02,Christina Smith,Accessory,Apple AirPods,International,,USA,Offline,4,78943.1,5,299983.78,194630.63,105353.15
ORD116252,2023-06-05,Erica Joseph,Laptop,HP Pavilion,East,Gujarat,India,Offline,5,51695.76,15,219706.98,208024.0,11682.98
ORD116253,2024-05-02,Andrew Alvarez,Accessory,Apple AirPods,International,,USA,Online,2,92440.99,0,184881.98,125180.6,59701.38
ORD116254,2024-02-03,Casey Farrell,Phone,Samsung Galaxy S22,West,Gujarat,India,Online,4,19694.02,5,74837.28,52894.65,21942.63
ORD116255,2023-04-03,Derek Higgins,Phone,Samsung Galaxy S22,South,Maharashtra,India,Offline,2,60559.7,20,96895.52,102054.41,-5158.89
ORD116256,2023-11-21,Timothy Flynn,Laptop,Asus Vivobook,International,,Australia,Offline,2,31807.97,5,60435.14,41268.49,19166.65
ORD116257,2024-06-21,Gregory Lang,Accessory,Apple AirPods,International,,Singapore,Online,1,34400.05,20,27520.04,25645.81,1874.23
ORD116258,2024-06-08,Johnny Jones,Phone,iPhone 14,North,Delhi,India,Online,5,12608.56,5,59890.66,50908.19,8982.47
ORD116259,2023-09-07,Jennifer Cobb,Accessory,Samsung Charger,East,Gujarat,India,Offline,1,43528.76,5,41352.32,26731.49,14620.83
ORD116260,2023-02-15,Jeffrey Carson,Phone,Samsung Galaxy S22,South,Karnataka,India,Offline,2,36941.01,10,66493.82,53238.53,13255.29
ORD116261,2023-12-19,John Morrow,Phone,OnePlus 11,International,,Canada,Offline,1,83147.05,5,78989.7,62711.45,16278.25
ORD116262,2023-05-22,Thomas Brown,Laptop,Lenovo IdeaPad,International,,USA,Online,4,13295.77,5,50523.93,40368.4,10155.52
ORD116263,2023-07-26,Patty Clay,Phone,OnePlus 11,International,,Germany,Offline,5,76800.32,0,384001.6,323709.67,60291.93
ORD116264,2023-01-16,Mariah Case,Accessory,Apple AirPods,International,,USA,Online,2,87576.15,5,166394.68,117449.61,48945.07
ORD116265,2024-02-20,Shannon Vincent,Phone,Samsung Galaxy S22,International,,Australia,Offline,2,73702.3,0,147404.6,93774.82,53629.78
ORD116266,2024-01-03,Melinda Combs,Accessory,JBL Headphones,North,Gujarat,India,Offline,5,71319.61,0,356598.05,302690.62,53907.43
ORD116267,2023-04-26,Kelly Sexton,Laptop,Lenovo IdeaPad,International,,Germany,Offline,3,37215.91,10,100482.96,94395.29,6087.66
ORD116268,2024-02-26,Amy Mitchell,Accessory,Samsung Charger,East,Gujarat,India,Online,4,19325.51,0,77302.04,51603.52,25698.52
ORD116269,2023-01-26,Corey Reese,Accessory,Apple AirPods,West,Delhi,India,Offline,3,78146.04,5,222716.21,197231.87,25484.35
ORD116270,2023-01-12,George Floyd,Phone,iPhone 14,North,Tamil Nadu,India,Offline,3,66661.96,15,169988.0,130461.71,39526.29
ORD116271,2024-03-14,Katrina Dixon,Laptop,Dell Inspiron,International,,USA,Offline,3,96295.48,20,231109.15,203529.22,27579.93
ORD116272,2024-03-25,Richard Nixon,Phone,Google Pixel 7,International,,UK,Online,4,68113.54,5,258831.45,186487.05,72344.4
ORD116273,2023-04-04,Sarah Steele,Laptop,Dell Inspiron,International,,Singapore,Online,1,6982.61,0,6982.61,5115.17,1867.44
ORD116274,2023-01-10,Darren Miller,Phone,Google Pixel 7,East,Delhi,India,Offline,1,67506.81,20,54005.45,54024.15,-18.7
ORD116275,2023-02-13,James Williams MD,Laptop,HP Pavilion,East,Karnataka,India,Offline,4,50725.24,20,162320.77,126985.09,35335.68
ORD116276,2023-11-14,Kevin Ford,Phone,iPhone 14,East,Maharashtra,India,Online,5,55989.45,0,279947.25,189133.49,90813.76
ORD116277,2024-04-06,Kristen Hill,Phone,Google Pixel 7,International,,Germany,Online,2,10012.12,20,16019.39,13195.43,2823.97
ORD116278,2023-12-12,Raymond Tyler,Laptop,Asus Vivobook,South,Karnataka,India,Offline,3,2937.01,10,7929.93,7119.56,810.36
ORD116279,2024-06-23,Kimberly Nash,Phone,OnePlus 11,East,Maharashtra,India,Offline,1,17787.22,20,14229.78,14388.0,-158.22
ORD116280,2024-01-31,Troy Perez,Accessory,Apple AirPods,West,Delhi,India,Online,4,32126.57,0,128506.28,91890.71,36615.57
ORD116281,2023-01-24,Dr. Paul Bailey Jr.,Laptop,Asus Vivobook,International,,Canada,Online,5,92495.99,5,439355.95,386372.74,52983.21
ORD116282,2023-01-04,Pamela Moran,Laptop,HP Pavilion,International,,Singapore,Offline,4,57488.14,5,218454.93,156784.45,61670.48
ORD116283,2023-08-21,William Fritz,Laptop,Dell Inspiron,International,,UK,Online,4,71154.07,15,241923.84,222393.0,19530.83
ORD116284,2023-05-29,Cathy Holmes,Laptop,Asus Vivobook,North,Maharashtra,India,Offline,3,68792.78,15,175421.59,147542.96,27878.63
ORD116285,2024-05-27,Cindy Bush,Laptop,Lenovo IdeaPad,East,Delhi,India,Offline,5,26465.41,5,125710.7,88775.78,36934.92
ORD116286,2023-07-25,Sara Thompson,Laptop,Asus Vivobook,South,West Bengal,India,Online,5,5348.73,10,24069.28,17471.29,6598.0
ORD116287,2024-05-24,Savannah Guerra,Laptop,Asus Vivobook,South,Karnataka,India,Online,3,78129.14,10,210948.68,148707.67,62241.01
ORD116288,2023-05-18,David Hill,Laptop,Lenovo IdeaPad,South,Maharashtra,India,Online,1,18290.19,10,16461.17,10994.52,5466.65
ORD116289,2024-01-17,James Marshall,Phone,OnePlus 11,International,,Germany,Online,4,40134.32,15,136456.69,105901.15,30555.54
ORD116290,2023-03-01,Elizabeth Hogan,Laptop,Lenovo IdeaPad,North,Maharashtra,India,Online,1,37914.47,20,30331.58,29081.09,1250.49
ORD116291,2023-12-18,Connie Riley,Accessory,Samsung Charger,South,Delhi,India,Offline,3,7894.01,10,21313.83,18398.09,2915.74
ORD116292,2023-03-22,Alexis Smith,Accessory,Logitech Mouse,West,Gujarat,India,Online,2,24239.08,20,38782.53,34187.95,4594.57
ORD116293,2023-11-10,Jesse Fox,Accessory,JBL Headphones,North,Tamil Nadu,India,Online,4,70084.19,10,252303.08,238109.87,14193.22
ORD116294,2023-07-08,Courtney Hill,Accessory,Apple AirPods,International,,Australia,Offline,1,48501.5,15,41226.28,38992.1,2234.18
ORD116295,2024-04-28,David Montgomery,Accessory,Samsung Charger,North,Delhi,India,Online,2,5551.87,10,9993.37,9361.85,631.52
ORD116296,2023-05-26,Brandon Soto,Phone,Google Pixel 7,South,Delhi,India,Online,1,99860.79,10,89874.71,81439.46,8435.25
ORD116297,2024-03-05,Jeremy Price,Phone,iPhone 14,International,,UK,Online,4,73083.01,20,233865.63,176223.61,57642.03
ORD116298,2023-10-22,John Hughes,Accessory,Samsung Charger,South,West Bengal,India,Offline,3,28957.35,5,82528.45,64095.35,18433.1
ORD116299,2023-09-24,Jasmine Cummings,Laptop,Dell Inspiron,East,Karnataka,India,Offline,3,47034.39,20,112882.54,98014.96,14867.57
ORD116300,2023-06-05,Debra Gutierrez,Accessory,Apple AirPods,West,Tamil Nadu,India,Offline,3,37537.87,20,90090.89,67963.47,22127.41
ORD116301,2023-01-18,Kimberly Buck,Laptop,Dell Inspiron,West,Karnataka,India,Offline,2,49594.18,10,89269.52,76212.8,13056.73
ORD116302,2024-01-12,Valerie Velazquez,Accessory,Samsung Charger,International,,Australia,Offline,3,30212.6,20,72510.24,64654.25,7855.99
ORD116303,2023-03-20,Beth Collins,Phone,Samsung Galaxy S22,South,Tamil Nadu,India,Offline,3,34780.93,0,104342.79,76921.53,27421.26
ORD116304,2024-06-17,Sandra Jones,Phone,OnePlus 11,East,Karnataka,India,Online,4,68539.8,5,260451.24,225494.58,34956.66
ORD116305,2024-05-30,James Long,Phone,OnePlus 11,South,Tamil Nadu,India,Online,1,73838.38,5,70146.46,52443.54,17702.92
ORD116306,2023-03-27,Richard King,Accessory,Logitech Mouse,South,Maharashtra,India,Online,4,34632.06,0,138528.24,90612.0,47916.24
ORD116307,2023-03-11,Gabriel Gonzales,Phone,OnePlus 11,International,,Singapore,Online,2,10434.22,10,18781.6,15802.79,2978.8
ORD116308,2023-03-10,Ellen Avila,Laptop,Lenovo IdeaPad,North,Karnataka,India,Online,1,9234.35,20,7387.48,6816.2,571.28
ORD116309,2023-02-09,Richard Deleon,Phone,OnePlus 11,International,,Australia,Offline,5,32255.74,10,145150.83,127882.37,17268.46
ORD116310,2024-02-11,Craig Hanna,Phone,iPhone 14,North,Maharashtra,India,Online,5,16010.46,20,64041.84,60222.84,3819.0
ORD116311,2024-04-25,Michael Aguilar,Laptop,Lenovo IdeaPad,International,,Singapore,Online,1,55629.95,0,55629.95,44463.66,11166.29
ORD116312,2023-12-04,Travis Schmitt,Laptop,Dell Inspiron,West,Maharashtra,India,Online,4,65246.42,5,247936.4,180929.41,67006.99
ORD116313,2023-01-27,Tammy Crane,Laptop,Dell Inspiron,North,Delhi,India,Online,3,45474.76,0,136424.28,82448.79,53975.49
ORD116314,2024-05-11,Michael Lin,Phone,Google Pixel 7,North,Gujarat,India,Online,2,89904.57,20,143847.31,118375.45,25471.86
ORD116315,2024-03-17,Marcus Brown,Laptop,Asus Vivobook,International,,UK,Offline,3,92916.16,10,250873.63,224032.83,26840.8
ORD116316,2023-05-21,Robert Henderson,Laptop,HP Pavilion,East,Gujarat,India,Online,4,89738.4,20,287162.88,284050.2,3112.68
ORD116317,2023-01-27,Tammy Sanchez,Laptop,Lenovo IdeaPad,International,,USA,Online,4,48275.67,10,173792.41,156232.4,17560.01
ORD116318,2023-12-20,Brett Gardner,Accessory,Apple AirPods,International,,Australia,Offline,2,95838.07,0,191676.14,130056.4,61619.74
ORD116319,2023-01-06,Justin Lewis,Accessory,JBL Headphones,International,,Australia,Offline,2,11246.69,0,22493.38,15411.08,7082.3
ORD116320,2023-09-18,Todd Barber,Phone,Samsung Galaxy S22,West,Gujarat,India,Offline,5,65491.42,15,278338.53,196517.24,81821.3
ORD116321,2023-09-22,Mary Roman,Phone,iPhone 14,East,Karnataka,India,Online,4,95527.51,5,363004.54,278932.88,84071.66
ORD116322,2024-05-21,Andrew Lin,Phone,iPhone 14,West,West Bengal,India,Offline,3,70508.97,15,179797.87,155496.86,24301.01
ORD116323,2023-04-25,Jesus Wilcox,Phone,Samsung Galaxy S22,International,,UK,Online,5,59574.28,10,268084.26,220569.33,47514.93
ORD116324,2023-09-27,Sandra Stewart,Phone,OnePlus 11,International,,Germany,Offline,4,76988.94,0,307955.76,228715.22,79240.54
ORD116325,2024-02-11,Janet Meadows,Laptop,Asus Vivobook,North,Delhi,India,Online,4,34395.64,5,130703.43,115664.76,15038.68
ORD116326,2024-01-16,Michael Stewart,Phone,Samsung Galaxy S22,West,Delhi,India,Offline,5,30395.93,20,121583.72,95405.86,26177.86
ORD116327,2023-12-02,Jim Rogers,Accessory,Logitech Mouse,South,Delhi,India,Offline,2,17223.62,20,27557.79,28162.89,-605.1
ORD116328,2024-05-15,Theresa Maddox,Laptop,Dell Inspiron,North,Gujarat,India,Offline,1,80041.77,15,68035.5,60605.88,7429.62
ORD116329,2024-03-09,Brenda Pineda,Laptop,Lenovo IdeaPad,International,,Canada,Offline,1,4283.92,10,3855.53,3033.69,821.84
ORD116330,2023-01-31,Joseph Sandoval,Accessory,Logitech Mouse,West,Tamil Nadu,India,Offline,2,90985.31,10,163773.56,150650.59,13122.97
ORD116331,2023-09-14,Lori Tate,Phone,Samsung Galaxy S22,West,West Bengal,India,Offline,4,52645.5,20,168465.6,150069.29,18396.31
ORD116332,2024-03-20,Jacob Henderson,Laptop,Asus Vivobook,International,,Germany,Offline,4,74081.99,20,237062.37,221910.85,15151.52
ORD116333,2024-06-13,Rhonda Brock,Accessory,Logitech Mouse,International,,Australia,Online,3,57717.45,15,147179.5,143211.08,3968.41
ORD116334,2023-11-11,Catherine Griffith,Laptop,HP Pavilion,North,Maharashtra,India,Online,1,38403.58,5,36483.4,25162.49,11320.92
ORD116335,2023-03-12,Gregory Fisher,Laptop,HP Pavilion,International,,Australia,Online,5,26782.5,20,107130.0,95744.41,11385.59
ORD116336,2024-03-13,Michael Sexton,Laptop,Lenovo IdeaPad,West,West Bengal,India,Online,1,63322.09,15,53823.78,45701.75,8122.03
ORD116337,2024-05-01,Cynthia Reed DVM,Laptop,HP Pavilion,South,Karnataka,India,Online,5,84659.37,0,423296.85,284034.23,139262.62
ORD116338,2023-02-24,Kayla Scott,Accessory,Samsung Charger,South,Karnataka,India,Offline,1,90637.85,15,77042.17,73930.17,3112.01
ORD116339,2023-07-04,Jose Jones,Accessory,Samsung Charger,International,,USA,Offline,3,69191.33,0,207573.99,164140.48,43433.51
ORD116340,2024-01-15,Peter Vazquez,Phone,OnePlus 11,International,,Germany,Offline,3,49201.55,10,132844.19,125299.13,7545.06
ORD116341,2024-05-30,Tina Walton,Phone,iPhone 14,International,,Singapore,Offline,3,93831.03,15,239269.13,209920.14,29348.98
ORD116342,2023-09-01,Christina Mckay,Laptop,Asus Vivobook,International,,Australia,Offline,3,56349.04,10,152142.41,112896.8,39245.61
ORD116343,2024-06-03,Larry Ortega,Laptop,HP Pavilion,International,,UK,Online,4,36618.21,15,124501.91,88025.65,36476.27
ORD116344,2024-04-10,James Anderson PhD,Accessory,Logitech Mouse,International,,Singapore,Online,3,4814.39,0,14443.17,11977.8,2465.37
ORD116345,2023-03-11,April Joseph,Accessory,Logitech Mouse,International,,Singapore,Online,2,9340.14,5,17746.27,11887.47,5858.79
ORD116346,2024-03-11,Kevin Cunningham,Phone,Google Pixel 7,International,,UK,Online,2,54771.47,15,93111.5,76715.2,16396.3
ORD116347,2023-09-04,Keith Ramirez,Accessory,JBL Headphones,West,Karnataka,India,Online,5,60543.76,20,242175.04,238701.45,3473.59
ORD116348,2023-08-04,John Li,Phone,Google Pixel 7,International,,Singapore,Online,5,69979.56,20,279918.24,285923.87,-6005.63
ORD116349,2023-04-19,Julian Bass,Accessory,JBL Headphones,South,West Bengal,India,Online,5,65530.54,15,278504.8,231513.12,46991.67
ORD116350,2023-08-06,Mary Stanley,Laptop,Asus Vivobook,North,Karnataka,India,Online,1,27019.81,10,24317.83,20933.11,3384.71
ORD116351,2024-05-28,Steven Williams,Accessory,Samsung Charger,East,Maharashtra,India,Online,2,53528.2,10,96350.76,81742.24,14608.52
ORD116352,2024-06-26,Gary Smith,Accessory,Samsung Charger,North,Karnataka,India,Offline,1,81230.67,15,69046.07,53889.1,15156.97
ORD116353,2023-03-14,Joanna Freeman,Laptop,HP Pavilion,International,,Germany,Offline,4,60693.6,20,194219.52,170274.62,23944.9
ORD116354,2023-01-07,Ruth Harper,Laptop,Lenovo IdeaPad,International,,UK,Offline,5,19211.05,5,91252.49,62499.25,28753.24
ORD116355,2023-09-09,Lisa Thomas,Phone,iPhone 14,East,Karnataka,India,Online,1,75822.22,0,75822.22,61790.04,14032.18
ORD116356,2023-11-04,Nancy Elliott,Laptop,Dell Inspiron,International,,Canada,Offline,5,70292.96,10,316318.32,215589.02,100729.3
ORD116357,2023-11-30,Corey Jacobs,Phone,Google Pixel 7,West,Karnataka,India,Offline,2,37202.33,5,70684.43,61542.77,9141.65
ORD116358,2023-06-06,Kurt Johnston,Accessory,Apple AirPods,International,,USA,Online,3,92230.22,0,276690.66,204954.67,71735.99
ORD116359,2023-12-25,Phillip Tate,Laptop,Lenovo IdeaPad,International,,Germany,Offline,2,73937.8,15,125694.26,103200.37,22493.89
ORD116360,2024-01-28,Derek Webster,Laptop,Asus Vivobook,North,Maharashtra,India,Offline,1,55812.14,15,47440.32,42194.25,5246.07
ORD116361,2024-04-04,Casey Willis,Phone,Samsung Galaxy S22,West,Maharashtra,India,Offline,1,69368.75,10,62431.88,52818.92,9612.95
ORD116362,2023-03-11,Angela Graves,Phone,Samsung Galaxy S22,East,Maharashtra,India,Offline,1,35026.7,10,31524.03,24304.15,7219.88
ORD116363,2023-06-22,Jeremy Levy,Phone,iPhone 14,International,,UK,Offline,1,87317.57,20,69854.06,61624.83,8229.23
ORD116364,2023-11-11,Joy Fletcher,Laptop,Asus Vivobook,International,,Canada,Online,1,39884.58,10,35896.12,33285.47,2610.65
ORD116365,2023-10-15,Kyle Baldwin,Phone,iPhone 14,West,Gujarat,India,Offline,1,93784.68,5,89095.45,60041.9,29053.55
ORD116366,2023-07-18,Michelle Mahoney,Phone,Samsung Galaxy S22,North,Maharashtra,India,Offline,5,91151.59,15,387394.26,347297.54,40096.72
ORD116367,2023-09-14,Melissa Dean,Accessory,Logitech Mouse,North,Delhi,India,Online,3,72134.14,5,205582.3,167827.64,37754.66
ORD116368,2023-12-06,Dillon Fernandez,Accessory,Apple AirPods,West,Gujarat,India,Online,2,60475.64,20,96761.02,85081.87,11679.15
ORD116369,2023-01-04,Tammy Stephens,Laptop,HP Pavilion,West,Tamil Nadu,India,Offline,3,72945.82,10,196953.71,140455.64,56498.08
ORD116370,2023-02-23,Mark Davis,Accessory,Apple AirPods,South,Delhi,India,Offline,3,65342.67,20,156822.41,124870.01,31952.4
ORD116371,2024-03-07,Garrett Martin,Phone,iPhone 14,International,,Germany,Online,5,17645.26,0,88226.3,71036.63,17189.67
ORD116372,2023-03-09,Rodney Johnson,Accessory,JBL Headphones,North,Maharashtra,India,Online,5,90019.91,0,450099.55,368632.81,81466.74
ORD116373,2023-04-10,Joseph Villegas,Accessory,Apple AirPods,International,,UK,Offline,5,78905.33,10,355073.98,308953.16,46120.82
ORD116374,2023-10-19,George Morris,Accessory,Samsung Charger,International,,UK,Online,2,2093.1,20,3348.96,2570.16,778.8
ORD116375,2023-01-20,Edward Morrow,Accessory,Logitech Mouse,International,,Singapore,Offline,2,65537.35,0,131074.7,91771.29,39303.41
ORD116376,2023-12-12,Patrick Lindsey,Accessory,Samsung Charger,International,,UK,Online,2,50255.21,0,100510.42,69934.35,30576.07
ORD116377,2024-05-23,Michelle Herrera,Laptop,Lenovo IdeaPad,North,West Bengal,India,Offline,1,14832.08,10,13348.87,9948.59,3400.28
ORD116378,2023-03-21,Suzanne Ramos,Laptop,Asus Vivobook,International,,USA,Offline,1,48976.33,5,46527.51,37820.61,8706.9
ORD116379,2023-01-14,Michelle Shields,Laptop,Asus Vivobook,International,,Germany,Offline,4,78880.34,15,268193.16,194931.54,73261.61
ORD116380,2024-02-01,Stephen Rodriguez,Laptop,Dell Inspiron,International,,Australia,Offline,2,4192.74,20,6708.38,6625.24,83.14
ORD116381,2024-04-04,Kelly Brown,Laptop,HP Pavilion,South,Gujarat,India,Offline,4,87441.5,0,349766.0,229527.17,120238.83
ORD116382,2023-03-14,Sara Miller,Phone,iPhone 14,West,West Bengal,India,Offline,1,52527.32,0,52527.32,44081.88,8445.44
ORD116383,2024-02-06,Alison Allen,Laptop,Asus Vivobook,North,Karnataka,India,Online,1,9256.93,5,8794.08,7728.99,1065.09
ORD116384,2024-05-23,Robyn Clarke,Accessory,Apple AirPods,International,,USA,Online,4,28001.2,20,89603.84,93663.05,-4059.21
ORD116385,2023-11-03,Christy Mercer,Laptop,Dell Inspiron,North,West Bengal,India,Offline,3,61182.89,0,183548.67,147178.72,36369.95
ORD116386,2023-09-17,Kimberly Duran,Laptop,Asus Vivobook,International,,Singapore,Online,2,64026.34,0,128052.68,96821.64,31231.04
ORD116387,2024-02-12,Steven Smith,Laptop,Lenovo IdeaPad,South,Maharashtra,India,Offline,5,83855.41,15,356385.49,335134.0,21251.5
ORD116388,2023-10-26,Eric Patel,Accessory,Samsung Charger,South,Delhi,India,Online,5,46051.98,5,218746.91,147881.35,70865.55
ORD116389,2023-09-11,Christina Howard,Accessory,Samsung Charger,South,Tamil Nadu,India,Offline,2,28323.58,5,53814.8,43822.52,9992.28
ORD116390,2023-02-01,Paul Lewis,Accessory,JBL Headphones,South,Gujarat,India,Online,2,19940.9,5,37887.71,31364.38,6523.33
ORD116391,2024-01-07,Karen Perez,Phone,Google Pixel 7,East,Delhi,India,Offline,3,40338.43,20,96812.23,75043.5,21768.73
ORD116392,2023-09-14,Matthew Smith,Phone,Google Pixel 7,East,Karnataka,India,Online,1,84518.86,15,71841.03,58369.87,13471.16
ORD116393,2024-05-07,Ricardo Collins,Laptop,Lenovo IdeaPad,International,,Canada,Online,4,95622.65,0,382490.6,276300.61,106189.99
ORD116394,2024-02-20,Diane Leach,Laptop,Lenovo IdeaPad,South,Maharashtra,India,Offline,1,82304.22,5,78189.01,69488.92,8700.09
ORD116395,2023-11-30,Cassandra Brown,Laptop,Dell Inspiron,West,Delhi,India,Online,5,79747.43,10,358863.43,251478.04,107385.39
ORD116396,2024-06-20,Victoria Grimes,Phone,OnePlus 11,South,Karnataka,India,Online,5,93626.28,20,374505.12,287968.81,86536.31
ORD116397,2023-05-17,Elizabeth Burke,Laptop,Dell Inspiron,International,,Australia,Online,1,53227.81,0,53227.81,43286.17,9941.64
ORD116398,2023-12-10,Ashley Stevens,Phone,iPhone 14,International,,Australia,Offline,1,27718.47,10,24946.62,16730.37,8216.25
ORD116399,2024-06-27,Chelsea Casey,Accessory,JBL Headphones,East,Delhi,India,Online,3,80812.55,15,206072.0,198236.47,7835.53
ORD116400,2023-12-14,Timothy Berry,Laptop,HP Pavilion,East,Tamil Nadu,India,Online,2,98998.34,20,158397.34,167678.68,-9281.33
ORD116401,2024-02-04,Seth Duncan,Accessory,Logitech Mouse,West,Karnataka,India,Offline,1,81005.72,5,76955.43,65941.7,11013.73
ORD116402,2023-08-13,Valerie Pearson,Accessory,JBL Headphones,North,Delhi,India,Offline,5,30523.25,10,137354.62,106187.73,31166.89
ORD116403,2024-04-14,Kathryn Lindsey,Accessory,Logitech Mouse,East,Maharashtra,India,Offline,4,81155.94,10,292161.38,251599.34,40562.05
ORD116404,2023-08-10,Diana Griffin,Phone,Samsung Galaxy S22,West,Delhi,India,Offline,4,37554.37,20,120173.98,119128.76,1045.22
ORD116405,2023-08-13,Alec Andrews,Laptop,Asus Vivobook,North,West Bengal,India,Offline,3,24825.54,0,74476.62,49748.02,24728.6
ORD116406,2023-07-09,Paul Lewis,Laptop,Dell Inspiron,East,Gujarat,India,Offline,5,93632.1,15,397936.42,393374.62,4561.8
ORD116407,2023-10-11,Jennifer Montes,Laptop,Asus Vivobook,South,Tamil Nadu,India,Offline,5,11175.41,15,47495.49,36467.39,11028.1
ORD116408,2023-02-06,Michael Anderson,Phone,iPhone 14,International,,Canada,Offline,1,51952.58,20,41562.06,36298.69,5263.37
ORD116409,2024-02-15,Zachary Garrett,Phone,OnePlus 11,International,,USA,Offline,2,40173.98,5,76330.56,52066.44,24264.12
ORD116410,2024-04-09,Joseph Reed,Accessory,Logitech Mouse,International,,Canada,Offline,1,94182.87,15,80055.44,70386.9,9668.54
ORD116411,2024-01-03,Shannon Dickson,Laptop,HP Pavilion,International,,Germany,Offline,5,60989.67,5,289700.93,224348.52,65352.41
ORD116412,2023-10-03,Alexander Brock,Laptop,HP Pavilion,International,,Canada,Offline,3,42294.47,0,126883.41,106773.26,20110.15
ORD116413,2023-09-01,Elizabeth Jones,Phone,Google Pixel 7,East,Karnataka,India,Offline,3,93936.68,5,267719.54,209233.94,58485.6
ORD116414,2023-12-29,Ryan Mack,Laptop,HP Pavilion,East,West Bengal,India,Online,3,83234.75,5,237219.04,180274.13,56944.91
ORD116415,2024-01-21,Amanda Solomon,Laptop,Asus Vivobook,North,West Bengal,India,Offline,1,36849.14,10,33164.23,29700.12,3464.11
ORD116416,2024-05-15,Stephanie Crawford,Laptop,Dell Inspiron,West,Maharashtra,India,Offline,2,49817.82,0,99635.64,61242.41,38393.23
ORD116417,2024-05-03,Robert Stein,Laptop,Lenovo IdeaPad,South,Delhi,India,Offline,3,98059.92,20,235343.81,209095.33,26248.48
ORD116418,2023-08-28,Christopher Hayes,Laptop,Dell Inspiron,East,Karnataka,India,Offline,1,54429.79,20,43543.83,44169.29,-625.46
ORD116419,2023-06-10,Cassidy Mccall,Phone,iPhone 14,International,,Canada,Online,2,60251.9,15,102428.23,97323.88,5104.35
ORD116420,2023-03-29,Michael Flores,Phone,Google Pixel 7,North,Delhi,India,Online,4,78209.93,0,312839.72,257403.94,55435.78
